Game,Rally,Player,Team,Space,Action,Errors,Nothing,Score
1,30.0,POL_14,POL,4,R_1,,1.0,
1,30.0,POL_18,POL,2,G_1,,1.0,
1,30.0,POL_14,POL,1,A_0,,,1.0
1,30.0,IRI_1,IRI,Y,FS_0,,1.0,
1,30.0,IRI_1,IRI,7,D_0,1.0,,
22,10.0,BRA_9,BRA,Y,JS_0,1.0,,
21,43.0,BRA_28,BRA,6,D_0,,1.0,
21,43.0,BRA_1,BRA,2,B_0,1.0,,
21,43.0,USA_4,USA,2,B_0,,,1.0
21,43.0,BRA_18,BRA,7,R_1,,1.0,
21,43.0,BRA_1,BRA,2,G_0,,1.0,
21,43.0,BRA_28,BRA,6,A_0,,1.0,
21,43.0,USA_2,USA,M,JS_0,,1.0,
21,43.0,USA_15,USA,6,D_0,,1.0,
21,43.0,USA_22,USA,4,G_0,,1.0,
21,43.0,USA_8,USA,1,A_0,,1.0,
12,41.0,NED_14,NED,Y,JS_0,1.0,,
15,36.0,ITA_7,ITA,8,R_0,1.0,,
15,36.0,POL_15,POL,Y,JS_0,,,1.0
4,15.0,POL_6,POL,4,D_0,1.0,,
4,15.0,POL_21,POL,4,R_0,,1.0,
4,15.0,POL_19,POL,1,G_0,,1.0,
4,15.0,POL_6,POL,3,A_0,,1.0,
4,15.0,IRI_18,IRI,L,FS_0,,1.0,
4,15.0,IRI_2,IRI,1,B_0,,1.0,
4,15.0,IRI_22,IRI,8,D_0,,1.0,
4,15.0,IRI_18,IRI,3,G_0,,1.0,
4,15.0,IRI_17,IRI,3,A_0,,,1.0
28,20.0,USA_22,USA,8,R_0,,1.0,
28,20.0,USA_11,USA,5,G_0,,1.0,
28,20.0,USA_2,USA,2,A_0,,,1.0
28,20.0,POL_16,POL,M,JS_0,,1.0,
28,20.0,POL_6,POL,9,D_0,1.0,,
24,23.0,FRA_2,FRA,8,R_0,,1.0,
24,23.0,FRA_11,FRA,2,G_1,,1.0,
24,23.0,FRA_9,FRA,2,A_0,,,1.0
24,23.0,UAS_11,UAS,Y,JS_0,,1.0,
24,23.0,UAS_2,UAS,8,D_0,1.0,,
29,40.0,POL_6,POL,5,D_0,1.0,,
29,40.0,POL_14,POL,8,R_0,,1.0,
29,40.0,POL_19,POL,1,G_0,,1.0,
29,40.0,POL_6,POL,3,A_0,,1.0,
29,40.0,USA_8,USA,Y,JS_0,,1.0,
29,40.0,USA_20,USA,1,B_0,,1.0,
29,40.0,USA_22,USA,7,D_0,,1.0,
29,40.0,USA_11,USA,5,G_0,,1.0,
29,40.0,USA_5,USA,1,At_0,,,1.0
11,15.0,ITA_5,ITA,4,R_0,,1.0,
11,15.0,ITA_6,ITA,1,G_0,,1.0,
11,15.0,ITA_5,ITA,1,A_0,,,1.0
11,15.0,NED_22,NED,L,FS_0,,1.0,
11,15.0,NED_2,NED,3,B_0,1.0,,
6,47.0,FRA_2,FRA,8,R_0,,1.0,
6,47.0,FRA_11,FRA,3,G_0,,1.0,
6,47.0,FRA_14,FRA,2,A_0,,,1.0
6,47.0,ITA_19,ITA,L,JS_0,,1.0,
6,47.0,ITA_19,ITA,4,D_0,1.0,,
27,22.0,USA_22,USA,8,R_0,1.0,,
27,22.0,FRA_25,FRA,L,JS_0,,,1.0
24,19.0,UAS_22,UAS,5,D_0,,1.0,
24,19.0,UAS_11,UAS,2,G_1,,1.0,
24,19.0,UAS_15,UAS,3,A_0,1.0,,
24,19.0,UAS_18,UAS,4,R_1,,1.0,
24,19.0,UAS_11,UAS,2,G_1,,1.0,
24,19.0,UAS_15,UAS,3,A_0,,1.0,
24,19.0,FRA_9,FRA,Y,JS_0,,1.0,
24,19.0,FRA_9,FRA,5,D_0,,1.0,
24,19.0,FRA_11,FRA,5,D_0,,1.0,
24,19.0,FRA_4,FRA,3,D_0,,1.0,
11,4.0,NED_18,NED,5,R_1,,1.0,
11,4.0,NED_2,NED,2,G_0,,1.0,
11,4.0,NED_8,NED,2,A_0,1.0,,
11,4.0,ITA_6,ITA,M,JS_0,,1.0,
11,4.0,ITA_19,ITA,2,B_0,,,1.0
30,37.0,POL_15,POL,2,D_0,,1.0,
30,37.0,POL_12,POL,3,G_1,,1.0,
30,37.0,POL_15,POL,2,A_0,,,1.0
30,37.0,USA_4,USA,2,B_0,1.0,,
30,37.0,POL_16,POL,7,R_0,,1.0,
30,37.0,POL_12,POL,2,G_0,,1.0,
30,37.0,POL_15,POL,1,A_0,,1.0,
30,37.0,USA_5,USA,L,JS_0,,1.0,
30,37.0,USA_8,USA,8,D_0,,1.0,
29,33.0,USA_8,USA,1,B_0,1.0,,
29,33.0,USA_8,USA,7,R_0,,1.0,
29,33.0,USA_5,USA,FZ,D_0,,1.0,
29,33.0,USA_8,USA,4,At_0,,1.0,
29,33.0,POL_6,POL,Y,JS_0,,1.0,
29,33.0,POL_14,POL,5,D_1,,1.0,
29,33.0,POL_19,POL,2,G_1,,1.0,
29,33.0,POL_6,POL,3,A_0,,,1.0
29,20.0,USA_4,USA,Y,FS_0,1.0,,
24,18.0,FRA_17,FRA,7,R_0,,1.0,
24,18.0,FRA_2,FRA,8,G_0,,1.0,
24,18.0,FRA_9,FRA,3,A_0,,,1.0
24,18.0,UAS_2,UAS,M,JS_0,,1.0,
24,18.0,UAS_18,UAS,1,B_0,1.0,,
18,39.0,FRA_11,FRA,6,D_0,,1.0,
18,39.0,FRA_17,FRA,2,G_0,,1.0,
18,39.0,FRA_4,FRA,1,A_0,,1.0,
18,39.0,FRA_2,FRA,4,D_0,1.0,,
18,39.0,JAP_1,JAP,1,D_0,,1.0,
18,39.0,JAP_8,JAP,3,G_0,,1.0,
18,39.0,JAP_12,JAP,5,A_0,,,1.0
18,39.0,JAP_12,JAP,4,D_0,,1.0,
18,39.0,JAP_20,JAP,5,R_1,,1.0,
18,39.0,JAP_8,JAP,2,G_1,,1.0,
18,39.0,JAP_5,JAP,1,A_0,,1.0,
18,39.0,FRA_11,FRA,Y,JS_0,,1.0,
18,39.0,FRA_11,FRA,6,D_0,,1.0,
18,39.0,FRA_2,FRA,5,G_1,,1.0,
18,39.0,FRA_19,FRA,1,A_0,,1.0,
2,29.0,POL_14,POL,7,R_0,,1.0,
2,29.0,POL_19,POL,2,G_0,,1.0,
2,29.0,POL_14,POL,1,A_0,,,1.0
2,29.0,IRI_5,IRI,M,JS_0,,1.0,
2,29.0,IRI_18,IRI,3,B_0,1.0,,
30,34.0,POL_19,POL,9,R_0,1.0,,
30,34.0,USA_15,USA,Y,JS_0,,,1.0
14,30.0,POL_17,POL,5,D_0,1.0,,
14,30.0,POL_21,POL,4,R_1,,1.0,
14,30.0,POL_19,POL,2,G_0,,1.0,
14,30.0,POL_6,POL,1,A_0,,1.0,
14,30.0,ITA_15,ITA,L,JS_0,,1.0,
14,30.0,ITA_19,ITA,1,B_0,,1.0,
14,30.0,ITA_7,ITA,7,D_0,,1.0,
14,30.0,ITA_6,ITA,2,G_0,,1.0,
14,30.0,ITA_15,ITA,1,A_0,,,1.0
3,24.0,IRI_22,IRI,4,R_0,,1.0,
3,24.0,IRI_18,IRI,3,G_1,,1.0,
3,24.0,IRI_1,IRI,1,A_0,,,1.0
3,24.0,POL_7,POL,L,FS_0,,1.0,
3,24.0,POL_20,POL,2,B_0,1.0,,
9,16.0,NED_18,NED,8,R_0,,1.0,
9,16.0,NED_2,NED,2,G_1,,1.0,
9,16.0,NED_12,NED,1,A_0,,,1.0
9,16.0,ITA_15,ITA,L,JS_0,,1.0,
9,16.0,ITA_7,ITA,4,D_0,1.0,,
11,1.0,ITA_16,ITA,3,D_0,1.0,,
11,1.0,ITA_5,ITA,4,R_1,,1.0,
11,1.0,ITA_6,ITA,2,At_0,,1.0,
11,1.0,NED_2,NED,Y,FS_0,,1.0,
11,1.0,NED_12,NED,2,B_0,,1.0,
11,1.0,NED_8,NED,2,D_0,,1.0,
11,1.0,NED_18,NED,5,D_0,,1.0,
11,1.0,NED_14,NED,3,At_0,,,1.0
16,23.0,FRA_17,FRA,5,R_0,,1.0,
16,23.0,FRA_11,FRA,5,G_0,,1.0,
16,23.0,FRA_4,FRA,6,A_0,,,1.0
16,23.0,JAP_7,JAP,9,JS_0,,1.0,
16,23.0,JAP_5,JAP,1,B_0,1.0,,
29,8.0,POL_16,POL,9,R_0,,1.0,
29,8.0,POL_19,POL,2,G_0,,1.0,
29,8.0,POL_6,POL,3,D_0,,1.0,
29,8.0,USA_11,USA,Y,JS_0,,1.0,
29,8.0,USA_5,USA,2,D_0,,1.0,
29,8.0,USA_11,USA,5,G_0,,1.0,
29,8.0,USA_8,USA,1,A_0,1.0,,
10,13.0,ITA_15,ITA,7,R_1,,1.0,
10,13.0,ITA_6,ITA,2,G_1,,1.0,
10,13.0,ITA_16,ITA,3,A_0,,,1.0
10,13.0,NED_3,NED,M,JS_0,,1.0,
10,13.0,NED_3,NED,5,D_0,1.0,,
24,37.0,UAS_2,UAS,5,R_0,,1.0,
24,37.0,UAS_22,UAS,9,G_0,,1.0,
24,37.0,UAS_18,UAS,1,A_0,,,1.0
24,37.0,UAS_14,UAS,3,B_0,1.0,,
24,37.0,FRA_252,FRA,Y,JS_0,,1.0,
22,31.0,USA_8,USA,8,R_0,,1.0,
22,31.0,USA_11,USA,1,G_0,,1.0,
22,31.0,USA_15,USA,6,A_0,1.0,,
22,31.0,BRA_6,BRA,Y,JS_0,,1.0,
4,19.0,POL_21,POL,1,B_0,,1.0,
4,19.0,POL_12,POL,6,D_0,1.0,,
4,19.0,IRI_1,IRI,2,D_0,,1.0,
4,19.0,IRI_18,IRI,3,G_0,,1.0,
4,19.0,IRI_2,IRI,3,At_0,,,1.0
4,19.0,IRI_18,IRI,6,D_0,,1.0,
4,19.0,IRI_8,IRI,5,G_0,,1.0,
4,19.0,IRI_2,IRI,3,At_0,,1.0,
4,19.0,IRI_8,IRI,7,R_1,,1.0,
4,19.0,IRI_18,IRI,2,G_1,,1.0,
4,19.0,IRI_17,IRI,1,At_0,,1.0,
4,19.0,POL_12,POL,L,FS_0,,1.0,
4,19.0,POL_12,POL,6,D_0,,1.0,
4,19.0,POL_17,POL,2,G_0,,1.0,
4,19.0,POL_21,POL,1,At_0,,1.0,
2,37.0,POL_19,POL,6,D_0,1.0,,
2,37.0,POL_14,POL,8,R_0,,1.0,
2,37.0,IRI_2,IRI,Y,JS_0,,1.0,
2,37.0,IRI_8,IRI,4,D_1,,1.0,
2,37.0,IRI_18,IRI,2,G_1,,1.0,
2,37.0,IRI_1,IRI,2,A_0,,,1.0
1,36.0,IRI_2,IRI,Y,JS_0,1.0,,
1,7.0,IRI_2,IRI,8,R_0,,1.0,
1,7.0,IRI_19,IRI,1,G_0,,1.0,
1,7.0,IRI_17,IRI,3,A_0,1.0,,
1,7.0,POL_6,POL,Y,JS_0,,1.0,
11,12.0,NED_3,NED,M,JS_0,1.0,,
24,27.0,UAS_2,UAS,7,R_0,,1.0,
24,27.0,UAS_11,UAS,5,G_0,,1.0,
24,27.0,UAS_2,UAS,1,A_0,,,1.0
24,27.0,FRA_17,FRA,M,JS_0,,1.0,
24,27.0,FRA_14,FRA,3,B_0,1.0,,
18,26.0,JAP_12,JAP,4,D_1,,1.0,
18,26.0,JAP_8,JAP,2,G_1,,1.0,
18,26.0,JAP_6,JAP,2,A_0,,,1.0
18,26.0,FRA_17,FRA,8,D_0,1.0,,
18,26.0,JAP_20,JAP,5,R_0,,1.0,
18,26.0,JAP_8,JAP,5,G_0,,1.0,
18,26.0,JAP_5,JAP,1,A_0,,1.0,
18,26.0,FRA_11,FRA,Y,JS_0,,1.0,
18,26.0,FRA_2,FRA,4,D_0,,1.0,
29,7.0,POL_16,POL,M,JS_0,1.0,,
9,6.0,NED_2,NED,6,D_0,,1.0,
9,6.0,NED_8,NED,2,G_0,,1.0,
9,6.0,NED_14,NED,3,A_0,,1.0,
9,6.0,NED_12,NED,5,D_0,1.0,,
9,6.0,ITA_15,ITA,9,D_0,,1.0,
9,6.0,ITA_7,ITA,4,G_0,,1.0,
9,6.0,ITA_16,ITA,1,A_0,,,1.0
9,6.0,ITA_5,ITA,3,D_0,,1.0,
9,6.0,ITA_15,ITA,2,D_0,,1.0,
9,6.0,ITA_16,ITA,5,At_0,,1.0,
9,6.0,ITA_7,ITA,8,R_0,,1.0,
9,6.0,NED_12,NED,L,JS_0,,1.0,
9,6.0,NED_4,NED,1,B_0,,1.0,
6,31.0,FRA_9,FRA,3,B_0,1.0,,
6,31.0,FRA_9,FRA,6,R_1,,1.0,
6,31.0,FRA_11,FRA,2,G_1,,1.0,
6,31.0,FRA_4,FRA,1,At_0,,1.0,
6,31.0,ITA_15,ITA,Y,JS_0,,1.0,
6,31.0,ITA_16,ITA,3,D_0,,1.0,
6,31.0,ITA_6,ITA,3,G_0,,1.0,
6,31.0,ITA_5,ITA,1,A_0,,,1.0
1,39.0,IRI_18,IRI,1,R_0,,1.0,
1,39.0,IRI_8,IRI,8,G_0,,1.0,
1,39.0,IRI_17,IRI,3,At_0,,,1.0
1,39.0,POL_15,POL,Y,JS_0,,1.0,
1,39.0,POL_19,POL,2,D_0,1.0,,
12,27.0,NED_7,NED,8,D_0,,1.0,
12,27.0,NED_2,NED,4,G_0,,1.0,
12,27.0,NED_14,NED,1,A_0,,,1.0
12,27.0,ITA_6,ITA,6,D_0,1.0,,
12,27.0,NED_22,NED,5,R_0,,1.0,
12,27.0,NED_2,NED,3,G_0,,1.0,
12,27.0,NED_12,NED,1,At_0,,1.0,
12,27.0,ITA_19,ITA,L,FS_0,,1.0,
12,27.0,ITA_15,ITA,2,D_0,,1.0,
12,27.0,ITA_6,ITA,3,G_0,,1.0,
12,27.0,ITA_5,ITA,2,A_0,,1.0,
2,27.0,IRI_22,IRI,9,D_0,1.0,,
2,27.0,IRI_8,IRI,8,R_0,,1.0,
2,27.0,IRI_18,IRI,3,G_0,,1.0,
2,27.0,IRI_5,IRI,2,A_0,,1.0,
2,27.0,POL_20,POL,L,JS_0,,1.0,
2,27.0,POL_15,POL,2,B_0,,,1.0
26,41.0,USA_8,USA,Y,JS_0,1.0,,
6,26.0,ITA_19,ITA,L,JS_0,1.0,,
3,38.0,POL_14,POL,5,R_0,,1.0,
3,38.0,POL_17,POL,8,G_0,,1.0,
3,38.0,POL_6,POL,1,At_0,,,1.0
3,38.0,IRI_25,IRI,Y,FS_0,,1.0,
3,38.0,IRI_19,IRI,8,D_0,1.0,,
29,10.0,USA_22,USA,8,R_0,,1.0,
29,10.0,USA_11,USA,FZ,G_0,,1.0,
29,10.0,USA_8,USA,3,A_0,,,1.0
29,10.0,POL_20,POL,L,JS_0,,1.0,
29,10.0,POL_16,POL,8,D_0,1.0,,
28,4.0,USA_22,USA,5,R_0,1.0,,
28,4.0,POL_6,POL,Y,JS_0,,,1.0
14,6.0,POL_6,POL,Y,JS_0,1.0,,
18,24.0,FRA_14,FRA,Y,JS_0,1.0,,
26,9.0,USA_4,USA,3,B_0,,1.0,
26,9.0,USA_11,USA,2,D_0,,1.0,
26,9.0,USA_2,USA,5,D_0,,1.0,
26,9.0,USA_11,USA,2,A_0,,1.0,
26,9.0,FRA_11,FRA,2,D_0,,1.0,
26,9.0,FRA_17,FRA,2,G_0,,1.0,
26,9.0,FRA_9,FRA,1,A_0,,,1.0
26,9.0,USA_11,USA,3,B_0,,1.0,
26,9.0,FRA_2,FRA,5,D_0,,1.0,
26,9.0,FRA_11,FRA,3,G_0,,1.0,
26,9.0,FRA_9,FRA,1,A_0,,1.0,
26,9.0,USA_8,USA,Y,JS_0,,1.0,
26,9.0,FRA_11,FRA,3,D_0,,1.0,
26,9.0,FRA_9,FRA,1,A_0,,1.0,
26,9.0,FRA_2,FRA,9,R_0,,1.0,
26,9.0,FRA_11,FRA,2,G_0,,1.0,
26,9.0,FRA_1,FRA,2,A_0,,1.0,
26,9.0,USA_2,USA,8,D_0,1.0,,
21,7.0,USA_8,USA,3,D_0,,1.0,
21,7.0,USA_11,USA,1,G_0,,1.0,
21,7.0,USA_15,USA,3,A_0,1.0,,
21,7.0,USA_2,USA,7,R_0,,1.0,
21,7.0,USA_11,USA,1,G_0,,1.0,
21,7.0,USA_15,USA,3,At_0,,1.0,
21,7.0,BRA_9,BRA,M,JS_0,,1.0,
21,7.0,BRA_18,BRA,1,B_0,,1.0,
27,15.0,USA_2,USA,8,R_0,,1.0,
27,15.0,USA_11,USA,5,G_0,,1.0,
27,15.0,USA_8,USA,2,A_0,,,1.0
27,15.0,FRA_1,FRA,Y,JS_0,,1.0,
27,15.0,FRA_9,FRA,8,D_0,1.0,,
17,16.0,JAP_12,JAP,8,R_0,1.0,,
17,16.0,FRA_19,FRA,Y,JS_0,,,1.0
21,15.0,BRA_18,BRA,3,D_0,,1.0,
21,15.0,BRA_1,BRA,2,G_0,,1.0,
21,15.0,BRA_18,BRA,3,At_0,,1.0,
21,15.0,USA_8,USA,1,B_0,,1.0,
21,15.0,USA_8,USA,1,D_0,,1.0,
21,15.0,USA_11,USA,5,G_0,,1.0,
21,15.0,USA_8,USA,4,A_0,1.0,,
21,15.0,BRA_17,BRA,5,R_0,,1.0,
21,15.0,BRA_1,BRA,2,G_0,,1.0,
21,15.0,BRA_18,BRA,3,At_0,,1.0,
21,15.0,USA_4,USA,L,FS_0,,1.0,
21,15.0,USA_8,USA,1,B_0,,1.0,
12,1.0,NED_14,NED,2,D_0,,1.0,
12,1.0,NED_7,NED,1,G_0,,1.0,
12,1.0,NED_12,NED,5,D_0,,1.0,
12,1.0,NED_12,NED,5,D_0,1.0,,
12,1.0,ITA_16,ITA,3,D_0,,1.0,
12,1.0,ITA_6,ITA,2,G_0,,1.0,
12,1.0,ITA_15,ITA,2,At_0,,1.0,
12,1.0,ITA_7,ITA,5,D_1,,1.0,
12,1.0,ITA_6,ITA,2,G_1,,1.0,
12,1.0,ITA_15,ITA,2,A_0,,,1.0
12,1.0,NED_7,NED,1,D_0,,1.0,
12,1.0,NED_12,NED,FZ,D_0,,1.0,
12,1.0,NED_14,NED,2,D_0,,1.0,
12,1.0,NED_12,NED,5,R_0,,1.0,
12,1.0,NED_2,NED,2,G_0,,1.0,
12,1.0,NED_7,NED,1,At_0,,1.0,
12,1.0,ITA_6,ITA,M,JS_0,,1.0,
12,1.0,ITA_19,ITA,3,B_0,,1.0,
16,41.0,FRA_2,FRA,6,R_0,,1.0,
16,41.0,FRA_11,FRA,FZ,D_0,1.0,,
16,41.0,JAP_2,JAP,L,FS_0,,,1.0
14,10.0,ITA_5,ITA,8,D_0,1.0,,
14,10.0,ITA_18,ITA,8,R_0,,1.0,
14,10.0,ITA_6,ITA,5,G_0,,1.0,
14,10.0,ITA_15,ITA,1,A_0,,1.0,
14,10.0,POL_16,POL,M,JS_0,,1.0,
14,10.0,POL_20,POL,3,B_0,,,1.0
17,32.0,JAP_12,JAP,6,R_1,,1.0,
17,32.0,JAP_8,JAP,3,G_0,,1.0,
17,32.0,JAP_7,JAP,2,A_0,1.0,,
17,32.0,FRA_14,FRA,Y,JS_0,,1.0,
17,32.0,FRA_1,FRA,2,B_0,,,1.0
27,12.0,FRA_9,FRA,Y,JS_0,1.0,,
16,50.0,JAP_1,JAP,1,B_0,1.0,,
16,50.0,JAP_5,JAP,9,R_0,,1.0,
16,50.0,JAP_20,JAP,FZ,G_0,,1.0,
16,50.0,JAP_1,JAP,5,A_0,,1.0,
16,50.0,FRA_1,FRA,Y,JS_0,,1.0,
16,50.0,FRA_11,FRA,5,D_0,,1.0,
16,50.0,FRA_19,FRA,2,G_0,,1.0,
16,50.0,FRA_4,FRA,3,A_0,,,1.0
3,18.0,POL_17,POL,4,D_0,1.0,,
3,18.0,POL_16,POL,4,R_0,,1.0,
3,18.0,POL_19,POL,2,G_0,,1.0,
3,18.0,POL_6,POL,1,A_0,,1.0,
3,18.0,IRI_18,IRI,L,FS_0,,1.0,
3,18.0,IRI_17,IRI,3,B_0,,1.0,
3,18.0,IRI_22,IRI,4,D_0,,1.0,
3,18.0,IRI_18,IRI,5,G_0,,1.0,
3,18.0,IRI_17,IRI,3,A_0,,,1.0
15,20.0,POL_15,POL,Y,JS_0,1.0,,
30,23.0,USA_20,USA,2,At_0,,,1.0
30,23.0,POL_12,POL,2,D_0,1.0,,
30,23.0,USA_2,USA,8,R_0,,1.0,
30,23.0,USA_8,USA,FZ,D_0,,1.0,
30,23.0,USA_11,USA,3,At_0,,1.0,
30,23.0,POL_6,POL,Y,JS_0,,1.0,
30,23.0,POL_10,POL,1,B_0,,1.0,
15,35.0,POL_17,POL,8,R_0,,1.0,
15,35.0,POL_19,POL,5,G_0,,1.0,
15,35.0,POL_16,POL,1,A_0,,1.0,
15,35.0,ITA_5,ITA,L,JS_0,,1.0,
15,35.0,ITA_17,ITA,3,B_0,,1.0,
15,35.0,ITA_7,ITA,4,D_0,,1.0,
15,35.0,ITA_6,ITA,FZ,D_0,1.0,,
11,37.0,NED_22,NED,2,B_0,,1.0,
11,37.0,NED_18,NED,4,D_0,,1.0,
11,37.0,NED_18,NED,7,D_0,,1.0,
11,37.0,NED_7,NED,6,D_0,1.0,,
11,37.0,ITA_15,ITA,5,D_1,,1.0,
11,37.0,ITA_6,ITA,1,G_1,,1.0,
11,37.0,ITA_14,ITA,2,A_0,,,1.0
11,37.0,NED_7,NED,6,R_0,,1.0,
11,37.0,ITA_15,ITA,L,FS_0,,1.0,
11,37.0,ITA_5,ITA,1,G_0,,1.0,
11,37.0,ITA_6,ITA,2,A_0,,1.0,
23,40.0,FRA_9,FRA,6,R_0,,1.0,
23,40.0,FRA_11,FRA,3,G_0,,1.0,
23,40.0,FRA_4,FRA,1,A_0,,,1.0
23,40.0,USA_15,USA,Y,JS_0,,1.0,
23,40.0,USA_8,USA,8,D_0,1.0,,
24,35.0,UAS_4,UAS,Y,FS_0,1.0,,
20,33.0,BRA_17,BRA,9,R_0,,1.0,
20,33.0,BRA_1,BRA,6,G_0,,1.0,
20,33.0,BRA_28,BRA,6,A_0,,1.0,
20,33.0,USA_2,USA,M,JS_0,,1.0,
20,33.0,USA_11,USA,2,B_0,,1.0,
20,33.0,USA_2,USA,FZ,D_0,,1.0,
20,33.0,USA_11,USA,6,G_0,,1.0,
20,33.0,USA_5,USA,6,A_0,1.0,,
16,32.0,JAP_7,JAP,2,B_0,1.0,,
16,32.0,JAP_7,JAP,7,R_0,,1.0,
16,32.0,FRA_4,FRA,Y,JS_0,,1.0,
16,32.0,FRA_2,FRA,5,D_1,,1.0,
16,32.0,FRA_11,FRA,2,A_0,,,1.0
22,16.0,USA_2,USA,M,JS_0,1.0,,
10,46.0,NED_18,NED,8,R_1,,1.0,
10,46.0,NED_2,NED,2,At_0,,,1.0
10,46.0,ITA_16,ITA,L,JS_0,,1.0,
10,46.0,ITA_16,ITA,6,D_0,1.0,,
3,25.0,POL_17,POL,4,D_0,,1.0,
3,25.0,POL_19,POL,2,G_0,,1.0,
3,25.0,POL_16,POL,1,At_0,,1.0,
3,25.0,IRI_17,IRI,3,D_0,,1.0,
3,25.0,IRI_1,IRI,1,G_0,,1.0,
3,25.0,IRI_22,IRI,1,A_0,1.0,,
3,25.0,POL_16,POL,4,R_1,,1.0,
3,25.0,POL_19,POL,2,G_1,,1.0,
3,25.0,POL_16,POL,1,A_0,,1.0,
3,25.0,IRI_1,IRI,Y,FS_0,,1.0,
3,25.0,IRI_1,IRI,3,B_0,,1.0,
9,21.0,ITA_5,ITA,4,R_1,,1.0,
9,21.0,ITA_6,ITA,2,G_1,,1.0,
9,21.0,ITA_19,ITA,2,At_0,,,1.0
9,21.0,NED_2,NED,Y,FS_0,,1.0,
9,21.0,NED_18,NED,4,D_0,1.0,,
16,16.0,JAP_20,JAP,5,R_0,,1.0,
16,16.0,JAP_5,JAP,FZ,G_0,,1.0,
16,16.0,JAP_7,JAP,4,A_0,,1.0,
16,16.0,FRA_4,FRA,Y,JS_0,,1.0,
16,16.0,FRA_4,FRA,8,D_0,,1.0,
16,16.0,FRA_2,FRA,8,G_0,,1.0,
16,16.0,FRA_17,FRA,1,AT_0,1.0,,
18,21.0,FRA_17,FRA,M,JS_0,1.0,,
19,29.0,USA_22,USA,1,D_0,1.0,,
19,29.0,USA_2,USA,7,R_0,,1.0,
19,29.0,USA_11,USA,2,G_0,,1.0,
19,29.0,USA_8,USA,5,A_0,,1.0,
19,29.0,BRA_28,BRA,Y,JS_0,,1.0,
19,29.0,BRA_23,BRA,2,B_0,,1.0,
19,29.0,BRA_1,BRA,FZ,D_0,,1.0,
19,29.0,BRA_18,BRA,5,G_0,,1.0,
19,29.0,BRA_9,BRA,1,At_0,,,1.0
29,3.0,POL_14,POL,8,R_0,,1.0,
29,3.0,POL_17,POL,5,G_0,,1.0,
29,3.0,POL_16,POL,1,A_0,,,1.0
29,3.0,USA_2,USA,M,JS_0,,1.0,
29,3.0,USA_11,USA,3,B_0,1.0,,
8,16.0,ITA_7,ITA,8,R_0,,1.0,
8,16.0,ITA_8,ITA,2,G_0,,1.0,
8,16.0,ITA_9,ITA,3,A_0,,,1.0
8,16.0,FRA_11,FRA,Y,JS_0,,1.0,
8,16.0,FRA_4,FRA,6,D_0,1.0,,
21,16.0,USA_20,USA,1,B_0,1.0,,
21,16.0,USA_2,USA,8,R_0,,1.0,
21,16.0,USA_11,USA,4,G_0,,1.0,
21,16.0,USA_8,USA,1,At_0,,1.0,
21,16.0,BRA_18,BRA,Y,JS_0,,1.0,
21,16.0,BRA_1,BRA,5,D_0,,1.0,
21,16.0,BRA_18,BRA,5,G_0,,1.0,
21,16.0,BRA_28,BRA,3,A_0,,,1.0
16,49.0,JAP_16,JAP,L,JS_0,1.0,,
19,32.0,BRA_9,BRA,Y,JS_0,1.0,,
17,7.0,JAP_7,JAP,5,R_0,,1.0,
17,7.0,JAP_8,JAP,2,G_0,,1.0,
17,7.0,JAP_1,JAP,3,A_0,,,1.0
17,7.0,FRA_17,FRA,M,JS_0,,1.0,
17,7.0,FRA_17,FRA,5,D_0,1.0,,
18,20.0,FRA_17,FRA,4,R_1,,1.0,
18,20.0,FRA_11,FRA,2,G_1,,1.0,
18,20.0,FRA_17,FRA,1,A_0,,,1.0
18,20.0,JAP_2,JAP,L,FS_0,,1.0,
18,20.0,JAP_5,JAP,5,D_0,1.0,,
26,42.0,USA_22,USA,8,D_0,1.0,,
26,42.0,USA_4,USA,5,R_1,,1.0,
26,42.0,USA_11,USA,2,G_1,,1.0,
26,42.0,USA_2,USA,1,A_0,,1.0,
26,42.0,FRA_11,FRA,Y,JS_0,,1.0,
26,42.0,FRA_11,FRA,5,D_0,,1.0,
26,42.0,FRA_2,FRA,5,G_0,,1.0,
26,42.0,FRA_9,FRA,1,A_0,,,1.0
18,33.0,JAP_12,JAP,4,R_0,,1.0,
18,33.0,JAP_9,JAP,4,G_0,,1.0,
18,33.0,JAP_16,JAP,3,A_0,,,1.0
18,33.0,FRA_4,FRA,Y,JS_0,,1.0,
18,33.0,FRA_2,FRA,9,D_0,1.0,,
16,27.0,JAP_5,JAP,7,R_0,,1.0,
16,27.0,JAP_8,JAP,3,G_1,,1.0,
16,27.0,JAP_1,JAP,6,A_0,,,1.0
16,27.0,FRA_19,FRA,Y,JS_0,,1.0,
16,27.0,FRA_1,FRA,1,B_0,1.0,,
10,28.0,ITA_17,ITA,1,B_0,1.0,,
10,28.0,ITA_5,ITA,8,R_0,,1.0,
10,28.0,ITA_6,ITA,1,G_1,,1.0,
10,28.0,ITA_16,ITA,1,A_0,,1.0,
10,28.0,NED_3,NED,M,JS_0,,1.0,
10,28.0,NED_3,NED,8,D_0,,1.0,
10,28.0,NED_19,NED,5,G_0,,1.0,
10,28.0,NED_10,NED,3,A_0,,,1.0
15,39.0,POL_17,POL,1,D_0,,1.0,
